names,edhrec
Time Vault,1
Animate Wall,113
Armageddon,6181
Balance,4
Benalish Hero,42
Black Ward,82
Blaze of Glory,18
Blessing,88
Blue Ward,83
Castle,256
Circle of Protection: Black,190
Circle of Protection: Blue,141
Circle of Protection: Green,171
Circle of Protection: Red,186
Circle of Protection: White,333
Consecrate Land,69
Conversion,23
Crusade,866
Death Ward,195
Disenchant,7542
Farmstead,2
Green Ward,77
Guardian Angel,7
Healing Salve,52
Holy Armor,18
Holy Strength,97
Island Sanctuary,1486
Karma,230
Lance,11
Mesa Pegasus,53
Northern Paladin,150
Pearled Unicorn,14
Personal Incarnation,13
Purelace,5
Red Ward,80
Resurrection,759
Reverse Damage,121
Righteousness,265
Samite Healer,23
Savannah Lions,436
Serra Angel,910
Swords to Plowshares,94323
Veteran Bodyguard,38
Wall of Swords,230
White Knight,578
White Ward,40
Wrath of God,26504
Air Elemental,132
Ancestral Recall,5
Animate Artifact,21
Blue Elemental Blast,644
Braingeyser,1005
Clone,4476
Control Magic,4356
Copy Artifact,4325
Counterspell,88169
Creature Bond,10
Drain Power,232
Feedback,7
Flight,48
Invisibility,317
Jump,9
Lifetap,25
Lord of Atlantis,1645
Magical Hack,45
Mahamoti Djinn,54
Mana Short,266
Merfolk of the Pearl Trident,29
Phantasmal Forces,4
Phantasmal Terrain,50
Phantom Monster,11
Pirate Ship,146
Power Leak,16
Power Sink,1017
Prodigal Sorcerer,475
Psionic Blast,133
Psychic Venom,28
Sea Serpent,17
Siren's Call,38
Sleight of Mind,213
Spell Blast,136
Stasis,2610
Steal Artifact,428
Thoughtlace,7
Time Walk,2
Timetwister,3967
Twiddle,193
Unsummon,2340
Vesuvan Doppelganger,613
Volcanic Eruption,21
Wall of Air,658
Wall of Water,60
Water Elemental,8
Animate Dead,24574
Bad Moon,1223
Black Knight,502
Bog Wraith,17
Contract from Below,0
Cursed Land,30
Dark Ritual,21642
Darkpact,0
Deathgrip,159
Deathlace,5
Demonic Attorney,0
Demonic Hordes,87
Demonic Tutor,57451
Drain Life,485
Drudge Skeletons,128
Evil Presence,62
Fear,196
Frozen Shade,26
Gloom,48
Howl from Beyond,379
Hypnotic Specter,1206
Lich,136
Lord of the Pit,161
Mind Twist,966
Nether Shadow,183
Nettling Imp,122
Nightmare,604
Paralyze,64
Pestilence,3009
Plague Rats,25
Raise Dead,622
Royal Assassin,2600
Sacrifice,576
Scathe Zombies,11
Scavenging Ghoul,6
Sengir Vampire,277
Simulacrum,64
Sinkhole,346
Terror,831
Unholy Strength,87
Wall of Bone,190
Warp Artifact,5
Weakness,4
Will-o'-the-Wisp,325
Word of Command,78
Zombie Master,2634
Burrowing,31
Chaoslace,7
Disintegrate,324
Dragon Whelp,224
Dwarven Demolition Team,25
Dwarven Warriors,45
Earth Elemental,11
Earthbind,28
Earthquake,7705
False Orders,32
Fire Elemental,81
Fireball,3115
Firebreathing,128
Flashfires,141
Fork,1920
Goblin Balloon Brigade,214
Goblin King,3412
Granite Gargoyle,11
Gray Ogre,7
Hill Giant,10
Hurloon Minotaur,16
Ironclaw Orcs,8
Keldon Warlord,89
Lightning Bolt,9931
Mana Flare,2464
Manabarbs,3861
Mons's Goblin Raiders,21
Orcish Artillery,29
Orcish Oriflamme,101
Power Surge,65
Raging River,99
Red Elemental Blast,13090
Roc of Kher Ridges,7
Rock Hydra,97
Sedge Troll,8
Shatter,392
Shivan Dragon,819
Smoke,1810
Stone Giant,10
Stone Rain,561
Tunnel,4
Two-Headed Giant of Foriys,3
Uthden Troll,15
Wall of Fire,117
Wall of Stone,149
Wheel of Fortune,11996
Aspect of Wolf,113
Berserk,2360
Birds of Paradise,41419
Camouflage,22
Channel,1
Cockatrice,49
Craw Wurm,49
Elvish Archers,49
Fastbond,2
Fog,3150
Force of Nature,21
Fungusaur,181
Gaea's Liege,70
Giant Growth,1146
Giant Spider,223
Grizzly Bears,964
Hurricane,1559
Ice Storm,63
Instill Energy,1550
Ironroot Treefolk,18
Kudzu,31
Ley Druid,213
Lifeforce,185
Lifelace,2
Living Artifact,9
Living Lands,78
Llanowar Elves,45081
Lure,636
Natural Selection,13
Regeneration,243
Regrowth,15726
Scryb Sprites,811
Shanodin Dryads,146
Stream of Life,206
Thicket Basilisk,22
Timber Wolves,48
Tranquility,263
Tsunami,129
Verduran Enchantress,5601
Wall of Brambles,46
Wall of Ice,656
Wall of Wood,82
Wanderlust,12
War Mammoth,27
Web,34
Wild Growth,13973
Ankh of Mishra,1997
Basalt Monolith,15921
Black Lotus,1
Black Vise,533
Celestial Prism,39
Clockwork Beast,12
Conservator,3
Copper Tablet,45
Crystal Rod,21
Cyclopean Tomb,14
Dingus Egg,606
Disrupting Scepter,35
Forcefield,324
Gauntlet of Might,777
Glasses of Urza,476
Helm of Chatzuk,88
Howling Mine,10561
Icy Manipulator,1092
Illusionary Mask,25
Iron Star,18
Ivory Cup,17
Jade Monolith,264
Jade Statue,15
Jayemdae Tome,308
Juggernaut,113
Kormus Bell,316
Library of Leng,5867
Living Wall,264
Mana Vault,32556
Meekstone,4697
Mox Emerald,1
Mox Jet,1
Mox Pearl,0
Mox Ruby,0
Mox Sapphire,1
Nevinyrral's Disk,19159
Obsianus Golem,10
Rod of Ruin,35
Sol Ring,292582
Soul Net,42
Sunglasses of Urza,45
The Hive,38
Throne of Bone,39
Time Vault,1
Winter Orb,8281
Wooden Sphere,16
Badlands,11356
Bayou,12650
Plateau,10113
Savannah,11956
Scrubland,11777
Taiga,10365
Tropical Island,13075
Tundra,11805
Underground Sea,13013
Volcanic Island,10829
Plains,159832
Island,184755
Swamp,179364
Mountain,164428
Forest,172804
Animate Wall,113
Armageddon,6181
Balance,4
Benalish Hero,42
Black Ward,82
Blaze of Glory,18
Blessing,88
Blue Ward,83
Castle,256
Circle of Protection: Blue,141
Circle of Protection: Green,171
Circle of Protection: Red,186
Circle of Protection: White,333
Consecrate Land,69
Conversion,23
Crusade,866
Death Ward,195
Disenchant,7542
Farmstead,2
Green Ward,77
Guardian Angel,7
Healing Salve,52
Holy Armor,18
Holy Strength,97
Island Sanctuary,1486
Karma,230
Lance,11
Mesa Pegasus,53
Northern Paladin,150
Pearled Unicorn,14
Personal Incarnation,13
Purelace,5
Red Ward,80
Resurrection,759
Reverse Damage,121
Righteousness,265
Samite Healer,23
Savannah Lions,436
Serra Angel,910
Swords to Plowshares,94323
Veteran Bodyguard,38
Wall of Swords,230
White Knight,578
White Ward,40
Wrath of God,26504
Air Elemental,132
Ancestral Recall,5
Animate Artifact,21
Blue Elemental Blast,644
Braingeyser,1005
Clone,4476
Control Magic,4356
Copy Artifact,4325
Counterspell,88169
Creature Bond,10
Drain Power,232
Feedback,7
Flight,48
Invisibility,317
Jump,9
Lifetap,25
Lord of Atlantis,1645
Magical Hack,45
Mahamoti Djinn,54
Mana Short,266
Merfolk of the Pearl Trident,29
Phantasmal Forces,4
Phantasmal Terrain,50
Phantom Monster,11
Pirate Ship,146
Power Leak,16
Power Sink,1017
Prodigal Sorcerer,475
Psionic Blast,133
Psychic Venom,28
Sea Serpent,17
Siren's Call,38
Sleight of Mind,213
Spell Blast,136
Stasis,2610
Steal Artifact,428
Thoughtlace,7
Time Walk,2
Timetwister,3967
Twiddle,193
Unsummon,2340
Vesuvan Doppelganger,613
Volcanic Eruption,21
Wall of Air,658
Wall of Water,60
Water Elemental,8
Animate Dead,24574
Bad Moon,1223
Black Knight,502
Bog Wraith,17
Contract from Below,0
Cursed Land,30
Dark Ritual,21642
Darkpact,0
Deathgrip,159
Deathlace,5
Demonic Attorney,0
Demonic Hordes,87
Demonic Tutor,57451
Drain Life,485
Drudge Skeletons,128
Evil Presence,62
Fear,196
Frozen Shade,26
Gloom,48
Howl from Beyond,379
Hypnotic Specter,1206
Lich,136
Lord of the Pit,161
Mind Twist,966
Nether Shadow,183
Nettling Imp,122
Nightmare,604
Paralyze,64
Pestilence,3009
Plague Rats,25
Raise Dead,622
Royal Assassin,2600
Sacrifice,576
Scathe Zombies,11
Scavenging Ghoul,6
Sengir Vampire,277
Simulacrum,64
Sinkhole,346
Terror,831
Unholy Strength,87
Wall of Bone,190
Warp Artifact,5
Weakness,4
Will-o'-the-Wisp,325
Word of Command,78
Zombie Master,2634
Burrowing,31
Chaoslace,7
Disintegrate,324
Dragon Whelp,224
Dwarven Demolition Team,25
Dwarven Warriors,45
Earth Elemental,11
Earthbind,28
Earthquake,7705
False Orders,32
Fire Elemental,81
Fireball,3115
Firebreathing,128
Flashfires,141
Fork,1920
Goblin Balloon Brigade,214
Goblin King,3412
Granite Gargoyle,11
Gray Ogre,7
Hill Giant,10
Hurloon Minotaur,16
Ironclaw Orcs,8
Keldon Warlord,89
Lightning Bolt,9931
Mana Flare,2464
Manabarbs,3861
Mons's Goblin Raiders,21
Orcish Artillery,29
Orcish Oriflamme,101
Power Surge,65
Raging River,99
Red Elemental Blast,13090
Roc of Kher Ridges,7
Rock Hydra,97
Sedge Troll,8
Shatter,392
Shivan Dragon,819
Smoke,1810
Stone Giant,10
Stone Rain,561
Tunnel,4
Two-Headed Giant of Foriys,3
Uthden Troll,15
Wall of Fire,117
Wall of Stone,149
Wheel of Fortune,11996
Aspect of Wolf,113
Berserk,2360
Birds of Paradise,41419
Camouflage,22
Channel,1
Cockatrice,49
Craw Wurm,49
Elvish Archers,49
Fastbond,2
Fog,3150
Force of Nature,21
Fungusaur,181
Gaea's Liege,70
Giant Growth,1146
Giant Spider,223
Grizzly Bears,964
Hurricane,1559
Ice Storm,63
Instill Energy,1550
Ironroot Treefolk,18
Kudzu,31
Ley Druid,213
Lifeforce,185
Lifelace,2
Living Artifact,9
Living Lands,78
Llanowar Elves,45081
Lure,636
Natural Selection,13
Regeneration,243
Regrowth,15726
Scryb Sprites,811
Shanodin Dryads,146
Stream of Life,206
Thicket Basilisk,22
Timber Wolves,48
Tranquility,263
Tsunami,129
Verduran Enchantress,5601
Wall of Brambles,46
Wall of Ice,656
Wall of Wood,82
Wanderlust,12
War Mammoth,27
Web,34
Wild Growth,13973
Ankh of Mishra,1997
Basalt Monolith,15921
Black Lotus,1
Black Vise,533
Celestial Prism,39
Clockwork Beast,12
Conservator,3
Copper Tablet,45
Crystal Rod,21
Cyclopean Tomb,14
Dingus Egg,606
Disrupting Scepter,35
Forcefield,324
Gauntlet of Might,777
Glasses of Urza,476
Helm of Chatzuk,88
Howling Mine,10561
Icy Manipulator,1092
Illusionary Mask,25
Iron Star,18
Ivory Cup,17
Jade Monolith,264
Jade Statue,15
Jayemdae Tome,308
Juggernaut,113
Kormus Bell,316
Library of Leng,5867
Living Wall,264
Mana Vault,32556
Meekstone,4697
Mox Emerald,1
Mox Jet,1
Mox Pearl,0
Mox Ruby,0
Mox Sapphire,1
Nevinyrral's Disk,19159
Obsianus Golem,10
Rod of Ruin,35
Sol Ring,292582
Soul Net,42
Sunglasses of Urza,45
The Hive,38
Throne of Bone,39
Time Vault,1
Winter Orb,8281
Wooden Sphere,16
Badlands,11356
Bayou,12650
Plateau,10113
Savannah,11956
Scrubland,11777
Taiga,10365
Tropical Island,13075
Tundra,11805
Underground Sea,13013
Plains,159832
Island,184755
Swamp,179364
Mountain,164428
Forest,172804
Adaptive Shimmerer,6
Farfinder,72
Mysterious Egg,229
Blade Banish,12
Checkpoint Officer,6
Coordinated Charge,24
Cubwarden,410
Daysquad Marshal,8
Divine Arrow,84
Drannith Healer,151
Drannith Magistrate,1595
Fight as One,146
Flourishing Fox,247
Garrison Cat,89
Helica Glider,12
Huntmaster Liger,236
Imposing Vantasaur,40
Keensight Mentor,54
Lavabrink Venturer,47
Light of Hope,52
Luminous Broodmoth,976
Majestic Auricorn,143
Maned Serval,10
Mythos of Snapdax,566
Pacifism,2370
Patagia Tiger,6
Perimeter Sergeant,9
Sanctuary Lockdown,285
Savai Sabertooth,12
Snare Tactician,34
Solid Footing,3
Splendor Mare,111
Spontaneous Flight,10
Stormwild Capridor,13
Swallow Whole,35
Valiant Rescuer,618
Vulpikeet,210
Will of the All-Hunter,24
Aegis Turtle,15
Anticipate,5636
Archipelagore,404
Avian Oddity,69
Boon of the Wish-Giver,575
Capture Sphere,182
Convolute,665
Crystacean,5
Dreamtail Heron,679
Escape Protocol,239
Essence Scatter,3510
Facet Reader,5
Frost Lynx,308
Frostveil Ambush,50
Glimmerbell,22
Gust of Wind,19
Hampering Snare,18
Keep Safe,131
Mystic Subdual,55
Mythos of Illuna,214
Neutralize,885
Of One Mind,98
Ominous Seas,1174
Phase Dolphin,21
Pollywog Symbiote,555
Pouncing Shoreshark,677
Reconnaissance Mission,1102
Sea-Dasher Octopus,814
Shark Typhoon,1027
Startling Development,46
Thieving Otter,25
Voracious Greatshark,194
Wingfold Pteron,8
Wingspan Mentor,22
Bastion of Remembrance,1331
Blitz Leech,2
Blood Curdle,191
Boot Nipper,27
Bushmeat Poacher,34
Call of the Death-Dweller,314
Cavern Whisperer,550
Chittering Harvester,640
Corpse Churn,591
Dark Bargain,1094
Dead Weight,210
Dirge Bat,774
Durable Coilbug,2
Duskfang Mentor,94
Easy Prey,14
Extinction Event,157
Gloom Pangolin,5
Grimdancer,84
Heartless Act,206
Hunted Nightmare,20
Insatiable Hemophage,586
Lurking Deadeye,32
Memory Leak,23
Mutual Destruction,21
Mythos of Nethroi,613
Nightsquad Commando,11
Serrated Scorpion,125
Suffocating Fumes,12
Unbreakable Bond,187
Unexpected Fangs,68
Unlikely Aid,430
Void Beckoner,400
Whisper Squad,0
Zagoth Mamba,158
Blazing Volley,543
Blisterspit Gremlin,69
Blitz of the Thunder-Raptor,39
Cathartic Reunion,10686
Clash of Titans,74
Cloudpiercer,234
Drannith Stinger,475
Everquill Phoenix,248
Ferocious Tigorilla,9
Fire Prophecy,69
Flame Spill,62
Footfall Crater,209
Forbidden Friendship,39
Frenzied Raptor,110
Frillscare Mentor,25
Go for Blood,93
Heightened Reflexes,12
Lava Serpent,54
Lukka Coppercoat Outcast,178
Momentum Rumbler,19
Mythos of Vadrok,29
Porcuparrot,211
Prickly Marmoset,9
Pyroceratops,21
Raking Claws,78
Reptilian Reflection,12
Rooting Moloch,428
Rumbling Rockslide,7
Sanctuary Smasher,65
Shredded Sails,188
Spelleater Wolverine,9
Tentative Connection,14
Unpredictable Cyclone,310
Weaponize the Monsters,26
Yidaro Wandering Monster,434
Adventurous Impulse,917
Almighty Brushwagg,38
Auspicious Starrix,778
Barrier Breach,220
Bristling Boar,64
Charge of the Forever-Beast,15
Colossification,199
Essence Symbiote,314
Excavation Mole,23
Exuberant Wolfbear,47
Fertilid,9708
Flycatcher Giraffid,8
Fully Grown,70
Gemrazer,1119
Glowstone Recluse,634
Greater Sandwurm,431
Honey Mammoth,9
Hornbash Mentor,142
Humble Naturalist,71
Ivy Elemental,377
Kogla the Titan Ape,419
Lead the Stampede,1057
Migration Path,1422
Migratory Greathorn,969
Monstrous Step,8
Mosscoat Goriak,3
Mythos of Brokkos,416
Plummet,641
Ram Through,197
Sudden Spinnerets,51
Survivors' Bond,23
Thwart the Enemy,33
Titanoth Rex,559
Vivien Monsters' Advocate,693
Wilt,178
Back for More,141
Boneyard Lurker,834
Brokkos Apex of Forever,596
Channeled Force,528
Chevill Bane of Monsters,168
Death's Oasis,512
Dire Tactics,741
Eerie Ultimatum,1224
Emergent Ultimatum,392
Frondland Felidar,90
General Kudro of Drannith,524
General's Enforcer,778
Genesis Ultimatum,436
Illuna Apex of Wishes,414
Inspired Ultimatum,160
Kinnan Bonder Prodigy,975
Labyrinth Raptor,44
Lore Drakkis,374
Narset of the Ancient Way,252
Necropanther,447
Nethroi Apex of Death,932
Offspring's Revenge,95
Parcelbeast,792
Primal Empathy,420
Quartzwood Crasher,479
Regal Leosaur,139
Rielle the Everwise,897
Ruinous Ultimatum,1219
Savai Thundermane,168
Skull Prophet,855
Skycat Sovereign,94
Slitherwisp,42
Snapdax Apex of the Hunt,251
Song of Creation,365
Sprite Dragon,176
Titans' Nest,236
Trumpeting Gnarr,624
Vadrok Apex of Thunder,257
Whirlwind of Thought,473
Winota Joiner of Forces,532
Zenith Flare,351
Alert Heedbonder,16
Cunning Nightbonder,44
Fiend Artisan,739
Gyruda Doom of Depths,356
Jegantha the Wellspring,447
Jubilant Skybonder,32
Kaheera the Orphanguard,177
Keruga the Macrosage,165
Lurrus of the Dream-Den,429
Lutri the Spellchaser,7
Obosh the Preypiercer,312
Proud Wildbonder,133
Sonorous Howlbonder,37
Umori the Collector,192
Yorion Sky Nomad,306
Zirda the Dawnwaker,590
Crystalline Giant,193
Indatha Crystal,207
Ketria Crystal,217
The Ozolith,1367
Raugrin Crystal,773
Savai Crystal,292
Sleeper Dart,36
Springjaw Trap,2
Zagoth Crystal,255
Bloodfell Caves,14287
Blossoming Sands,13733
Bonders' Enclave,720
Dismal Backwater,17394
Evolving Wilds,136828
Indatha Triome,1872
Jungle Hollow,16816
Ketria Triome,2043
Raugrin Triome,1615
Rugged Highlands,10999
Savai Triome,1721
Scoured Barrens,18461
Swiftwater Cliffs,18574
Thornwood Falls,17761
Tranquil Cove,15831
Wind-Scarred Crag,14713
Zagoth Triome,2146
Plains,159832
Island,184755
Swamp,179364
Mountain,164428
Forest,172804
Zilortha Strength Incarnate,149
Alseid of Life's Bounty,781
Archon of Falling Stars,143
Archon of Sun's Grace,1773
Banishing Light,7536
The Birth of Meletis,638
Captivating Unicorn,46
Commanding Presence,227
Dawn Evangel,58
Daxos Blessed by the Sun,1978
Daybreak Chimera,43
Dreadful Apathy,173
Eidolon of Obstruction,258
Elspeth Conquers Death,1190
Elspeth Sun's Nemesis,420
Favored of Iroas,40
Flicker of Fate,527
Glory Bearers,32
Heliod Sun-Crowned,2143
Heliod's Intervention,3489
Heliod's Pilgrim,5041
Heliod's Punishment,184
Hero of the Pride,54
Hero of the Winds,22
Idyllic Tutor,10883
Indomitable Will,106
Karametra's Blessing,265
Lagonna-Band Storyteller,108
Leonin of the Lost Pride,41
Nyxborn Courser,15
Omen of the Sun,336
Phalanx Tactics,190
Pious Wayfarer,36
Reverent Hoplite,385
Revoke Existence,1963
Rumbling Sentry,6
Sentinel's Eyes,374
Shatter the Sky,1141
Sunmane Pegasus,20
Taranika Akroan Veteran,288
Transcendent Envoy,771
Triumphant Surge,57
Alirios Enraptured,98
Ashiok's Erasure,260
Brine Giant,37
Callaphe Beloved of the Sea,742
Chain to Memory,32
Deny the Divine,127
Eidolon of Philosophy,55
Elite Instructor,44
Glimpse of Freedom,139
Ichthyomorphosis,340
Kiora Bests the Sea God,1324
Medomai's Prophecy,382
Memory Drain,156
Nadir Kraken,1841
Naiad of Hidden Coves,460
Nyxborn Seaguard,21
Omen of the Sea,1879
One with the Stars,147
Protean Thaumaturge,495
Riptide Turtle,341
Sage of Mysteries,71
Sea God's Scorn,39
Shimmerwing Chimera,149
Shoal Kraken,65
Sleep of the Dead,33
Starlit Mantle,183
Stern Dismissal,150
Stinging Lionfish,93
Sweet Oblivion,61
Thassa Deep-Dwelling,3816
Thassa's Intervention,1729
Thassa's Oracle,7629
Thirst for Meaning,537
Threnody Singer,27
Thryx the Sudden Storm,1366
Towering-Wave Mystic,54
Triton Waverider,12
Vexing Gull,17
Wavebreak Hippocamp,1095
Whirlwind Denial,1109
Witness of Tomorrows,43
Agonizing Remorse,88
Aphemia the Cacophony,126
Aspect of Lamprey,63
Blight-Breath Catoblepas,30
Cling to Dust,188
Discordant Piper,104
Drag to the Underworld,845
Eat to Extinction,730
Elspeth's Nightmare,249
Enemy of Enlightenment,29
Erebos Bleak-Hearted,2091
Erebos's Intervention,957
Final Death,93
Fruit of Tizerus,14
Funeral Rites,433
Gravebreaker Lamia,2013
Gray Merchant of Asphodel,23177
Grim Physician,30
Hateful Eidolon,132
Inevitable End,121
Lampad of Death's Vigil,385
Minion's Return,481
Mire Triton,601
Mire's Grasp,66
Mogis's Favor,28
Nightmare Shepherd,1531
Nyxborn Marauder,10
Omen of the Dead,566
Pharika's Libation,426
Pharika's Spawn,76
Rage-Scarred Berserker,30
Scavenging Harpy,11
Soulreaper of Mogis,101
Temple Thief,4
Treacherous Blessing,255
Tymaret Calls the Dead,410
Tymaret Chosen from Death,737
Underworld Charger,19
Underworld Dreams,4222
Venomous Hierophant,76
Woe Strider,2336
The Akroan War,320
Anax Hardened in the Forge,1332
Arena Trickster,20
Aspect of Manticore,32
Blood Aspirant,219
Careless Celebrant,166
Dreamshaper Shaman,286
Dreamstalker Manticore,26
Escape Velocity,121
Fateful End,43
Final Flare,34
Flummoxed Cyclops,8
Furious Rise,394
Hero of the Games,40
Heroes of the Revel,132
Impending Doom,42
Incendiary Oracle,11
Infuriate,776
Iroas's Blessing,55
Irreverent Revelers,188
Nyxborn Brute,18
Omen of the Forge,73
Oread of Mountain's Blaze,65
Ox of Agonas,553
Phoenix of Ash,157
Portent of Betrayal,380
Purphoros Bronze-Blooded,1334
Purphoros's Intervention,296
Satyr's Cunning,180
Skophos Maze-Warden,41
Skophos Warleader,23
Stampede Rider,133
Storm Herald,57
Storm's Wrath,788
Tectonic Giant,1170
Thrill of Possibility,6936
The Triumph of Anax,87
Underworld Breach,4693
Underworld Fires,36
Underworld Rage-Hound,38
Wrap in Flames,48
Arasta of the Endless Web,1977
The Binding of the Titans,424
Chainweb Aracnir,189
Destiny Spinner,3315
Dryad of the Ilysian Grove,7746
The First Iroan Games,357
Gift of Strength,174
Hydra's Growth,2210
Hyrax Tower Scout,304
Ilysian Caryatid,1815
Inspire Awe,78
Klothys's Design,143
Loathsome Chimera,27
Mantle of the Wolf,261
Moss Viper,169
Mystic Repeal,145
Nessian Boar,236
Nessian Hornbeetle,110
Nessian Wanderer,542
Nexus Wardens,213
Nylea Keen-Eyed,2553
Nylea's Forerunner,393
Nylea's Huntmaster,52
Nylea's Intervention,2120
Nyx Herald,112
Nyxbloom Ancient,5101
Nyxborn Colossus,39
Omen of the Hunt,1317
Pheres-Band Brawler,20
Relentless Pursuit,280
Renata Called to the Hunt,2168
Return to Nature,8060
Setessan Champion,2437
Setessan Petitioner,109
Setessan Skirmisher,27
Setessan Training,394
Skola Grovedancer,263
Voracious Typhon,51
Warbriar Blessing,166
Wolfwillow Haven,907
Acolyte of Affliction,803
Allure of the Unknown,246
Ashiok Nightmare Muse,1004
Atris Oracle of Half-Truths,588
Bronzehide Lion,603
Calix Destiny's Hand,1340
Dalakos Crafter of Wonders,287
Devourer of Memory,58
Dream Trawler,744
Enigmatic Incarnation,182
Eutropia the Twice-Favored,326
Gallia of the Endless Dance,145
Haktos the Unscarred,397
Hero of the Nyxborn,151
Klothys God of Destiny,1235
Kroxa Titan of Death's Hunger,843
Kunoros Hound of Athreos,883
Mischievous Chimera,159
Polukranos Unchained,901
Rise to Glory,123
Siona Captain of the Pyleas,529
Slaughter-Priest of Mogis,68
Staggering Insight,742
Uro Titan of Nature's Wrath,1606
Warden of the Chained,32
Altar of the Pantheon,1521
Bronze Sword,80
Entrancing Lyre,71
Mirror Shield,820
Nyx Lotus,4709
Shadowspear,6183
Soul-Guide Lantern,2054
Thaumaturge's Familiar,45
Thundering Chariot,175
Traveler's Amulet,4961
Wings of Hubris,231
Field of Ruin,15179
Labyrinth of Skophos,1466
Temple of Abandon,15000
Temple of Deceit,19591
Temple of Enlightenment,15849
Temple of Malice,14268
Temple of Plenty,14648
Unknown Shores,2950
Athreos Shroud-Veiled,1363
Elspeth Undaunted Hero,34
Eidolon of Inspiration,19
Elspeth's Devotee,10
Sunlit Hoplite,12
Ashiok Sculptor of Fears,289
Swimmer in Nightmares,13
Mindwrack Harpy,192
Ashiok's Forerunner,24
Grasping Giant,54
Victory's Envoy,151
Sphinx Mindbreaker,116
Serpent of Yawning Depths,489
Demon of Loathing,157
Underworld Sentinel,57
Deathbellow War Cry,86
Terror of Mount Velus,608
Ironscale Hydra,357
Treeshaker Chimera,87
Acclaimed Contender,1155
All That Glitters,3878
Archon of Absolution,999
